# dep dodecane octanol pentanol
3.232323232323232598e-01 0.000000000000000000e+00 6.666666666666667407e-01 1.010101010101010187e-02
4.020618556701030522e-01 5.154639175257731687e-02 4.432989690721649279e-01 1.030927835051546337e-01
2.929292929292929282e-01 4.040404040404040747e-02 5.555555555555555802e-01 1.111111111111111188e-01
4.693877551020408379e-01 0.000000000000000000e+00 4.591836734693877653e-01 7.142857142857143848e-02
3.571428571428571508e-01 1.938775510204081565e-01 3.061224489795918435e-01 1.428571428571428770e-01
4.742268041237113763e-01 7.216494845360825472e-02 2.371134020618556881e-01 2.164948453608247503e-01
4.141414141414141437e-01 0.000000000000000000e+00 5.252525252525253041e-01 6.060606060606060774e-02
2.828282828282828731e-01 7.070707070707071829e-02 4.343434343434343647e-01 2.121212121212121271e-01
4.081632653061224580e-01 8.163265306122448328e-02 2.857142857142856984e-01 2.244897959183673186e-01
4.020618556701030522e-01 5.154639175257731687e-02 4.432989690721649279e-01 1.030927835051546337e-01
6.122448979591836871e-01 0.000000000000000000e+00 3.571428571428571508e-01 3.061224489795918297e-02
3.061224489795918435e-01 2.040816326530612429e-02 6.632653061224490498e-01 1.020408163265306214e-02
4.795918367346938549e-01 0.000000000000000000e+00 3.469387755102041337e-01 1.734693877551020669e-01
2.323232323232323482e-01 2.727272727272727626e-01 4.848484848484848619e-01 1.010101010101010187e-02
4.285714285714285476e-01 1.428571428571428770e-01 2.857142857142857539e-01 1.428571428571428770e-01
4.747474747474747514e-01 1.818181818181818232e-01 1.313131313131313260e-01 2.121212121212121271e-01
4.897959183673469274e-01 0.000000000000000000e+00 4.387755102040816202e-01 7.142857142857143848e-02
3.367346938775510612e-01 2.244897959183673464e-01 2.959183673469387710e-01 1.428571428571428770e-01
4.141414141414141437e-01 0.000000000000000000e+00 4.646464646464646964e-01 1.212121212121212155e-01
2.828282828282828731e-01 7.070707070707071829e-02 4.343434343434343647e-01 2.121212121212121271e-01
4.897959183673469274e-01 0.000000000000000000e+00 4.183673469387754751e-01 9.183673469387755584e-02
3.571428571428570953e-01 1.020408163265306145e-01 3.469387755102040782e-01 1.938775510204081565e-01
3.979591836734693855e-01 6.122448979591836593e-02 3.877551020408163129e-01 1.530612244897959218e-01
6.666666666666667407e-01 1.717171717171717404e-01 4.040404040404040747e-02 1.212121212121212155e-01
3.469387755102041337e-01 1.938775510204081565e-01 2.551020408163265363e-01 2.040816326530612290e-01
4.897959183673469274e-01 0.000000000000000000e+00 3.877551020408163129e-01 1.224489795918367319e-01
3.030303030303030387e-01 6.060606060606060774e-02 6.262626262626262985e-01 1.010101010101010187e-02
3.535353535353535359e-01 0.000000000000000000e+00 5.151515151515151381e-01 1.313131313131313260e-01
2.755102040816326814e-01 0.000000000000000000e+00 6.122448979591836871e-01 1.122448979591836732e-01
3.571428571428571508e-01 0.000000000000000000e+00 5.204081632653061451e-01 1.224489795918367319e-01
5.151515151515151381e-01 1.616161616161616299e-01 3.232323232323232598e-01 0.000000000000000000e+00
4.646464646464646964e-01 0.000000000000000000e+00 5.353535353535353591e-01 0.000000000000000000e+00
4.489795918367346927e-01 1.224489795918367319e-01 1.836734693877551117e-01 2.448979591836734637e-01
2.551020408163265363e-01 3.979591836734693855e-01 5.102040816326530726e-02 2.959183673469387710e-01
4.141414141414141437e-01 0.000000000000000000e+00 5.252525252525253041e-01 6.060606060606060774e-02
3.061224489795918435e-01 1.122448979591836732e-01 2.346938775510204189e-01 3.469387755102041337e-01
2.448979591836734637e-01 4.081632653061224858e-02 4.489795918367346927e-01 2.653061224489796088e-01
3.469387755102041337e-01 1.530612244897959218e-01 4.795918367346938549e-01 2.040816326530612429e-02
4.949494949494949725e-01 0.000000000000000000e+00 5.050505050505050830e-01 0.000000000000000000e+00
4.848484848484848619e-01 1.717171717171717404e-01 3.434343434343434809e-01 0.000000000000000000e+00
2.323232323232323482e-01 2.727272727272727626e-01 4.848484848484848619e-01 1.010101010101010187e-02
3.061224489795918435e-01 7.142857142857143848e-02 3.571428571428571508e-01 2.653061224489796088e-01
3.775510204081632404e-01 1.326530612244897767e-01 3.265306122448979331e-01 1.632653061224489666e-01
4.387755102040816202e-01 0.000000000000000000e+00 5.102040816326530726e-01 5.102040816326530726e-02
4.693877551020408379e-01 1.734693877551020669e-01 7.142857142857143848e-02 2.857142857142857539e-01
3.979591836734693855e-01 9.183673469387754196e-02 3.367346938775510057e-01 1.734693877551020391e-01
3.571428571428571508e-01 1.530612244897959218e-01 2.244897959183673464e-01 2.653061224489796088e-01
3.265306122448979886e-01 2.346938775510204189e-01 3.061224489795918435e-01 1.326530612244898044e-01
5.102040816326530726e-01 0.000000000000000000e+00 2.551020408163265363e-01 2.346938775510204189e-01
4.693877551020408379e-01 2.653061224489796088e-01 6.122448979591836593e-02 2.040816326530612290e-01
5.102040816326530726e-02 3.775510204081632404e-01 5.102040816326530726e-01 6.122448979591836593e-02
3.775510204081632404e-01 1.938775510204081565e-01 3.775510204081632404e-01 5.102040816326530726e-02
5.154639175257732520e-01 9.278350515463917869e-02 2.989690721649484462e-01 9.278350515463917869e-02
4.285714285714285476e-01 6.122448979591836593e-02 3.367346938775510612e-01 1.734693877551020669e-01
2.244897959183673464e-01 2.448979591836734637e-01 4.285714285714285476e-01 1.020408163265306145e-01
4.081632653061224580e-01 5.102040816326530726e-02 4.183673469387754751e-01 1.224489795918367319e-01
4.123711340206185350e-01 8.247422680412370977e-02 2.783505154639175361e-01 2.268041237113401776e-01
4.387755102040816202e-01 0.000000000000000000e+00 5.102040816326530726e-01 5.102040816326530726e-02
3.469387755102041337e-01 1.530612244897959218e-01 4.795918367346938549e-01 2.040816326530612429e-02
2.142857142857142738e-01 1.224489795918367319e-01 1.734693877551020669e-01 4.897959183673469274e-01
4.949494949494949725e-01 0.000000000000000000e+00 5.050505050505050830e-01 0.000000000000000000e+00
3.131313131313131493e-01 0.000000000000000000e+00 3.939393939393939781e-01 2.929292929292929282e-01
5.555555555555555802e-01 0.000000000000000000e+00 4.444444444444444753e-01 0.000000000000000000e+00
3.838383838383838675e-01 1.010101010101010187e-02 4.545454545454545858e-01 1.515151515151515194e-01
4.848484848484848619e-01 1.616161616161616299e-01 7.070707070707071829e-02 2.828282828282828731e-01
4.040404040404040886e-01 1.010101010101010222e-01 4.848484848484848619e-01 1.010101010101010187e-02
3.535353535353535359e-01 0.000000000000000000e+00 5.151515151515151381e-01 1.313131313131313260e-01
3.367346938775510612e-01 7.142857142857143848e-02 3.979591836734693855e-01 1.938775510204081565e-01
4.489795918367346927e-01 1.224489795918367319e-01 1.836734693877551117e-01 2.448979591836734637e-01
3.367346938775510612e-01 0.000000000000000000e+00 5.306122448979592177e-01 1.326530612244898044e-01
3.163265306122449161e-01 1.020408163265306214e-02 3.367346938775510612e-01 3.367346938775510612e-01
4.693877551020408379e-01 8.163265306122449716e-02 2.346938775510204189e-01 2.142857142857142738e-01
5.151515151515151381e-01 0.000000000000000000e+00 3.232323232323232598e-01 1.616161616161616299e-01
4.329896907216495006e-01 9.278350515463917869e-02 3.195876288659794118e-01 1.546391752577319645e-01
5.656565656565657463e-01 0.000000000000000000e+00 4.343434343434343647e-01 0.000000000000000000e+00
3.838383838383838675e-01 0.000000000000000000e+00 6.161616161616161325e-01 0.000000000000000000e+00
3.131313131313131493e-01 4.040404040404040747e-02 1.616161616161616299e-01 4.848484848484848619e-01
4.693877551020408379e-01 0.000000000000000000e+00 4.081632653061224580e-01 1.224489795918367319e-01
4.081632653061224580e-01 8.163265306122448328e-02 2.755102040816326259e-01 2.346938775510203912e-01
3.131313131313131493e-01 0.000000000000000000e+00 4.848484848484848619e-01 2.020202020202020443e-01
3.979591836734693855e-01 6.122448979591836593e-02 3.877551020408163129e-01 1.530612244897959218e-01
4.387755102040816202e-01 5.102040816326530726e-02 3.571428571428571508e-01 1.530612244897959218e-01
4.020618556701030522e-01 5.154639175257731687e-02 2.783505154639175361e-01 2.680412371134020533e-01
3.775510204081632404e-01 1.938775510204081565e-01 3.775510204081632404e-01 5.102040816326530726e-02
4.693877551020408379e-01 1.734693877551020669e-01 7.142857142857143848e-02 2.857142857142857539e-01
2.474226804123711432e-01 2.577319587628866260e-01 3.917525773195876249e-01 1.030927835051546476e-01
3.711340206185566593e-01 1.237113402061855577e-01 7.216494845360825472e-02 4.329896907216494450e-01
1.340206185567010266e-01 2.371134020618556604e-01 1.752577319587628746e-01 4.536082474226803551e-01
4.040404040404040331e-01 1.313131313131312983e-01 2.020202020202020166e-01 2.626262626262625965e-01
3.265306122448979886e-01 7.142857142857143848e-02 3.163265306122449161e-01 2.857142857142857539e-01
3.030303030303030387e-01 6.060606060606060774e-02 6.262626262626262985e-01 1.010101010101010187e-02
3.131313131313131493e-01 4.040404040404040747e-02 1.616161616161616299e-01 4.848484848484848619e-01
6.530612244897959773e-01 1.632653061224489943e-01 6.122448979591836593e-02 1.224489795918367319e-01
4.536082474226804107e-01 4.123711340206185488e-02 3.402061855670103219e-01 1.649484536082474195e-01
4.795918367346938549e-01 2.346938775510204189e-01 2.653061224489796088e-01 2.040816326530612429e-02
6.326530612244898322e-01 0.000000000000000000e+00 3.673469387755102233e-01 0.000000000000000000e+00
2.828282828282828731e-01 8.080808080808081495e-02 1.818181818181818232e-01 4.545454545454545858e-01
2.828282828282828731e-01 8.080808080808081495e-02 1.818181818181818232e-01 4.545454545454545858e-01
5.151515151515151381e-01 4.040404040404040747e-02 4.444444444444444753e-01 0.000000000000000000e+00
4.848484848484848619e-01 0.000000000000000000e+00 3.434343434343434809e-01 1.717171717171717404e-01
4.343434343434343647e-01 0.000000000000000000e+00 4.545454545454545858e-01 1.111111111111111188e-01
5.000000000000000000e-01 5.102040816326530726e-02 4.387755102040816202e-01 1.020408163265306214e-02
4.081632653061224580e-01 8.163265306122448328e-02 2.755102040816326259e-01 2.346938775510203912e-01
4.545454545454545858e-01 0.000000000000000000e+00 4.444444444444444753e-01 1.010101010101010222e-01
1.818181818181818232e-01 4.343434343434343647e-01 2.828282828282828731e-01 1.010101010101010222e-01
2.727272727272727626e-01 6.060606060606060774e-02 4.343434343434343647e-01 2.323232323232323482e-01
3.673469387755102233e-01 7.142857142857143848e-02 2.551020408163265363e-01 3.061224489795918435e-01
3.469387755102041337e-01 1.938775510204081565e-01 2.551020408163265363e-01 2.040816326530612290e-01
4.591836734693877653e-01 1.428571428571428770e-01 3.061224489795918435e-01 9.183673469387755584e-02
9.183673469387755584e-02 2.346938775510204189e-01 5.102040816326530726e-01 1.632653061224489943e-01
4.183673469387754751e-01 0.000000000000000000e+00 4.489795918367346927e-01 1.326530612244898044e-01
4.795918367346938549e-01 0.000000000000000000e+00 3.061224489795918435e-01 2.142857142857142738e-01
2.783505154639175361e-01 3.195876288659794118e-01 2.886597938144330189e-01 1.134020618556701027e-01
2.959183673469387710e-01 1.122448979591836732e-01 2.346938775510204189e-01 3.571428571428571508e-01
4.489795918367346927e-01 0.000000000000000000e+00 5.510204081632653628e-01 0.000000000000000000e+00
1.530612244897958940e-01 7.142857142857142461e-02 4.387755102040815647e-01 3.367346938775510057e-01
3.775510204081632404e-01 1.224489795918367180e-01 7.142857142857142461e-02 4.285714285714284921e-01
3.469387755102041337e-01 2.755102040816326814e-01 1.734693877551020669e-01 2.040816326530612290e-01
4.897959183673469274e-01 0.000000000000000000e+00 3.877551020408163129e-01 1.224489795918367319e-01
4.081632653061224580e-01 6.122448979591836593e-02 3.571428571428571508e-01 1.734693877551020669e-01
3.608247422680411765e-01 2.989690721649483907e-01 5.154639175257731687e-02 2.886597938144330189e-01
3.571428571428571508e-01 1.938775510204081565e-01 3.061224489795918435e-01 1.428571428571428770e-01
7.142857142857143848e-02 1.836734693877551117e-01 3.163265306122449161e-01 4.285714285714285476e-01
2.959183673469387710e-01 1.734693877551020669e-01 3.673469387755102233e-01 1.632653061224489943e-01
2.474226804123711432e-01 2.577319587628866260e-01 3.917525773195876249e-01 1.030927835051546476e-01
3.232323232323232598e-01 7.070707070707071829e-02 4.040404040404040886e-01 2.020202020202020443e-01
3.265306122448979886e-01 5.102040816326530726e-02 4.795918367346938549e-01 1.428571428571428770e-01
4.949494949494949725e-01 4.040404040404040747e-02 3.737373737373737570e-01 9.090909090909091161e-02
3.367346938775510612e-01 5.102040816326530726e-02 4.591836734693877653e-01 1.530612244897959218e-01
3.571428571428571508e-01 2.244897959183673464e-01 3.163265306122449161e-01 1.020408163265306145e-01
3.030303030303030387e-01 6.060606060606060774e-02 6.262626262626262985e-01 1.010101010101010187e-02
3.367346938775510612e-01 5.102040816326530726e-02 4.591836734693877653e-01 1.530612244897959218e-01
4.897959183673469274e-01 0.000000000000000000e+00 4.081632653061224580e-01 1.020408163265306145e-01
3.535353535353535359e-01 0.000000000000000000e+00 5.151515151515151381e-01 1.313131313131313260e-01
4.848484848484848619e-01 2.424242424242424310e-01 9.090909090909091161e-02 1.818181818181818232e-01
2.857142857142856984e-01 2.857142857142856984e-01 1.122448979591836593e-01 3.163265306122448606e-01
3.163265306122449161e-01 7.142857142857143848e-02 3.163265306122449161e-01 2.959183673469387710e-01
3.333333333333333703e-01 6.060606060606060774e-02 5.959595959595959114e-01 1.010101010101010187e-02
3.163265306122449161e-01 7.142857142857143848e-02 3.163265306122449161e-01 2.959183673469387710e-01
4.343434343434343647e-01 0.000000000000000000e+00 4.545454545454545858e-01 1.111111111111111188e-01
4.183673469387754751e-01 7.142857142857143848e-02 5.000000000000000000e-01 1.020408163265306214e-02
4.747474747474747514e-01 0.000000000000000000e+00 3.535353535353535359e-01 1.717171717171717404e-01
3.232323232323232598e-01 0.000000000000000000e+00 6.666666666666667407e-01 1.010101010101010187e-02
5.510204081632653628e-01 1.122448979591836732e-01 3.163265306122449161e-01 2.040816326530612429e-02
2.244897959183673464e-01 1.734693877551020669e-01 3.163265306122449161e-01 2.857142857142857539e-01
3.571428571428571508e-01 2.244897959183673464e-01 3.163265306122449161e-01 1.020408163265306145e-01
3.571428571428571508e-01 7.142857142857143848e-02 3.265306122448979886e-01 2.448979591836734637e-01
3.265306122448979886e-01 7.142857142857143848e-02 3.163265306122449161e-01 2.857142857142857539e-01
4.747474747474747514e-01 1.818181818181818232e-01 1.313131313131313260e-01 2.121212121212121271e-01
4.183673469387754751e-01 0.000000000000000000e+00 4.489795918367346927e-01 1.326530612244898044e-01
4.795918367346938549e-01 5.102040816326530726e-02 2.244897959183673464e-01 2.448979591836734637e-01
4.897959183673469274e-01 0.000000000000000000e+00 4.183673469387754751e-01 9.183673469387755584e-02
4.795918367346938549e-01 2.346938775510204189e-01 2.653061224489796088e-01 2.040816326530612429e-02
2.755102040816326814e-01 0.000000000000000000e+00 6.122448979591836871e-01 1.122448979591836732e-01
4.081632653061224580e-01 0.000000000000000000e+00 5.816326530612244694e-01 1.020408163265306214e-02
4.081632653061224580e-01 8.163265306122448328e-02 2.857142857142856984e-01 2.244897959183673186e-01
4.646464646464646964e-01 0.000000000000000000e+00 5.353535353535353591e-01 0.000000000000000000e+00
4.545454545454545858e-01 0.000000000000000000e+00 4.444444444444444753e-01 1.010101010101010222e-01
5.252525252525253041e-01 0.000000000000000000e+00 3.636363636363636465e-01 1.111111111111111188e-01
1.530612244897958940e-01 2.551020408163264808e-01 2.755102040816326259e-01 3.163265306122448606e-01
4.848484848484848619e-01 1.717171717171717404e-01 3.434343434343434809e-01 0.000000000000000000e+00
3.367346938775510612e-01 0.000000000000000000e+00 5.306122448979592177e-01 1.326530612244898044e-01
4.795918367346938549e-01 0.000000000000000000e+00 3.469387755102041337e-01 1.734693877551020669e-01
2.448979591836734637e-01 4.081632653061224858e-02 4.489795918367346927e-01 2.653061224489796088e-01
1.020408163265306284e-01 3.673469387755102233e-01 4.285714285714286031e-01 1.020408163265306284e-01
3.636363636363636465e-01 0.000000000000000000e+00 6.262626262626262985e-01 1.010101010101010187e-02
3.979591836734693855e-01 9.183673469387754196e-02 3.367346938775510057e-01 1.734693877551020391e-01
4.081632653061224580e-01 5.102040816326530726e-02 4.183673469387754751e-01 1.224489795918367319e-01
2.857142857142856984e-01 3.367346938775510057e-01 2.857142857142856984e-01 9.183673469387754196e-02
2.551020408163265363e-01 3.979591836734693855e-01 5.102040816326530726e-02 2.959183673469387710e-01
3.367346938775510612e-01 0.000000000000000000e+00 5.306122448979592177e-01 1.326530612244898044e-01
5.306122448979592177e-01 0.000000000000000000e+00 2.653061224489796088e-01 2.040816326530612290e-01
1.122448979591836593e-01 3.163265306122448606e-01 3.265306122448979331e-01 2.448979591836734360e-01
4.387755102040816202e-01 5.102040816326530726e-02 3.571428571428571508e-01 1.530612244897959218e-01
3.939393939393939226e-01 0.000000000000000000e+00 5.555555555555555802e-01 5.050505050505050414e-02
5.151515151515151381e-01 0.000000000000000000e+00 3.232323232323232598e-01 1.616161616161616299e-01
3.131313131313131493e-01 0.000000000000000000e+00 4.848484848484848619e-01 2.020202020202020443e-01
4.848484848484848619e-01 2.424242424242424310e-01 9.090909090909091161e-02 1.818181818181818232e-01
2.577319587628866260e-01 4.123711340206185488e-02 2.989690721649484462e-01 4.020618556701031077e-01
3.092783505154639290e-01 8.247422680412370977e-02 3.092783505154639290e-01 2.989690721649484462e-01
3.061224489795918435e-01 2.040816326530612429e-02 6.632653061224490498e-01 1.020408163265306214e-02
3.265306122448979886e-01 7.142857142857143848e-02 3.469387755102041337e-01 2.551020408163265363e-01
3.469387755102041337e-01 1.020408163265306214e-02 2.142857142857142738e-01 4.285714285714285476e-01
3.434343434343434809e-01 0.000000000000000000e+00 6.464646464646465196e-01 1.010101010101010187e-02
3.877551020408163129e-01 6.122448979591836593e-02 3.775510204081632404e-01 1.734693877551020669e-01
4.387755102040816202e-01 0.000000000000000000e+00 4.489795918367346927e-01 1.122448979591836732e-01
3.434343434343434809e-01 0.000000000000000000e+00 6.464646464646465196e-01 1.010101010101010187e-02
2.857142857142856984e-01 3.367346938775510057e-01 2.857142857142856984e-01 9.183673469387754196e-02
2.959183673469387710e-01 1.122448979591836732e-01 2.346938775510204189e-01 3.571428571428571508e-01
5.757575757575756903e-01 0.000000000000000000e+00 4.040404040404040886e-01 2.020202020202020374e-02
4.536082474226804107e-01 4.123711340206185488e-02 3.402061855670103219e-01 1.649484536082474195e-01
3.608247422680412320e-01 1.443298969072165094e-01 3.814432989690721976e-01 1.134020618556701027e-01
4.285714285714285476e-01 6.122448979591836593e-02 3.367346938775510612e-01 1.734693877551020669e-01
3.434343434343434809e-01 0.000000000000000000e+00 6.464646464646465196e-01 1.010101010101010187e-02
2.551020408163265363e-01 3.877551020408163129e-01 5.102040816326530726e-02 3.061224489795918435e-01
5.454545454545455252e-01 0.000000000000000000e+00 4.545454545454545858e-01 0.000000000000000000e+00
3.367346938775510612e-01 0.000000000000000000e+00 5.408163265306122902e-01 1.224489795918367319e-01
5.714285714285713969e-01 0.000000000000000000e+00 3.469387755102040782e-01 8.163265306122448328e-02
3.711340206185566593e-01 1.237113402061855577e-01 7.216494845360825472e-02 4.329896907216494450e-01
6.326530612244898322e-01 1.020408163265306214e-02 1.326530612244898044e-01 2.244897959183673464e-01
5.151515151515151381e-01 4.040404040404040747e-02 4.444444444444444753e-01 0.000000000000000000e+00
2.857142857142857539e-01 1.734693877551020669e-01 3.265306122448979886e-01 2.142857142857142738e-01
3.877551020408163129e-01 9.183673469387755584e-02 3.673469387755102233e-01 1.530612244897959218e-01
6.326530612244898322e-01 1.020408163265306214e-02 1.326530612244898044e-01 2.244897959183673464e-01
4.489795918367346927e-01 0.000000000000000000e+00 5.306122448979592177e-01 2.040816326530612429e-02
2.323232323232323482e-01 4.040404040404040747e-02 3.737373737373737570e-01 3.535353535353535359e-01
3.367346938775510612e-01 8.163265306122449716e-02 3.163265306122449161e-01 2.653061224489796088e-01
5.000000000000000000e-01 5.102040816326530726e-02 4.387755102040816202e-01 1.020408163265306214e-02
3.775510204081632404e-01 0.000000000000000000e+00 5.816326530612244694e-01 4.081632653061224858e-02
2.929292929292929282e-01 4.242424242424242542e-01 0.000000000000000000e+00 2.828282828282828731e-01
3.131313131313131493e-01 6.060606060606060774e-02 3.535353535353535359e-01 2.727272727272727626e-01
7.142857142857143848e-02 2.857142857142857539e-01 6.224489795918367596e-01 2.040816326530612429e-02
3.232323232323232598e-01 0.000000000000000000e+00 5.252525252525253041e-01 1.515151515151515194e-01
3.877551020408163129e-01 5.102040816326530726e-02 5.000000000000000000e-01 6.122448979591836593e-02
5.102040816326530726e-01 0.000000000000000000e+00 2.551020408163265363e-01 2.346938775510204189e-01
5.252525252525253041e-01 0.000000000000000000e+00 3.131313131313131493e-01 1.616161616161616299e-01
5.204081632653061451e-01 1.020408163265306145e-01 9.183673469387755584e-02 2.857142857142857539e-01
4.489795918367346927e-01 0.000000000000000000e+00 5.510204081632653628e-01 0.000000000000000000e+00
3.775510204081632404e-01 0.000000000000000000e+00 5.816326530612244694e-01 4.081632653061224858e-02
3.775510204081632404e-01 1.224489795918367180e-01 7.142857142857142461e-02 4.285714285714284921e-01
2.244897959183673464e-01 1.734693877551020669e-01 3.163265306122449161e-01 2.857142857142857539e-01
3.333333333333333703e-01 6.060606060606060774e-02 5.959595959595959114e-01 1.010101010101010187e-02
4.040404040404040331e-01 1.313131313131312983e-01 2.020202020202020166e-01 2.626262626262625965e-01
4.795918367346938549e-01 1.734693877551020669e-01 7.142857142857143848e-02 2.755102040816326814e-01
3.092783505154639290e-01 7.216494845360825472e-02 4.948453608247422864e-01 1.237113402061855716e-01
4.183673469387754751e-01 0.000000000000000000e+00 4.489795918367346927e-01 1.326530612244898044e-01
3.571428571428571508e-01 0.000000000000000000e+00 5.204081632653061451e-01 1.224489795918367319e-01
2.323232323232323482e-01 4.040404040404040747e-02 3.737373737373737570e-01 3.535353535353535359e-01
2.424242424242424310e-01 2.222222222222222376e-01 2.929292929292929282e-01 2.424242424242424310e-01
3.571428571428571508e-01 1.530612244897959218e-01 2.244897959183673464e-01 2.653061224489796088e-01
4.693877551020408379e-01 0.000000000000000000e+00 4.591836734693877653e-01 7.142857142857143848e-02
4.848484848484848619e-01 1.616161616161616299e-01 7.070707070707071829e-02 2.828282828282828731e-01
5.151515151515151381e-01 1.616161616161616299e-01 3.232323232323232598e-01 0.000000000000000000e+00
4.285714285714285476e-01 3.265306122448979886e-01 8.163265306122449716e-02 1.632653061224489943e-01
3.163265306122449161e-01 1.428571428571428770e-01 2.448979591836734637e-01 2.959183673469387710e-01
1.428571428571428770e-01 9.183673469387755584e-02 5.102040816326530726e-01 2.551020408163265363e-01
4.183673469387754751e-01 0.000000000000000000e+00 4.489795918367346927e-01 1.326530612244898044e-01
1.734693877551020669e-01 5.102040816326530726e-01 1.122448979591836732e-01 2.040816326530612290e-01
4.285714285714285476e-01 0.000000000000000000e+00 5.510204081632653628e-01 2.040816326530612429e-02
4.795918367346938549e-01 5.102040816326530726e-02 2.244897959183673464e-01 2.448979591836734637e-01
3.265306122448979886e-01 7.142857142857143848e-02 3.163265306122449161e-01 2.857142857142857539e-01
4.795918367346938549e-01 1.734693877551020669e-01 7.142857142857143848e-02 2.755102040816326814e-01
2.929292929292929282e-01 4.242424242424242542e-01 0.000000000000000000e+00 2.828282828282828731e-01
3.232323232323232598e-01 0.000000000000000000e+00 5.252525252525253041e-01 1.515151515151515194e-01
2.142857142857142738e-01 1.428571428571428770e-01 3.469387755102041337e-01 2.959183673469387710e-01
4.020618556701030522e-01 5.154639175257731687e-02 2.783505154639175361e-01 2.680412371134020533e-01
3.877551020408163129e-01 6.122448979591836593e-02 4.489795918367346927e-01 1.020408163265306145e-01
4.591836734693877653e-01 1.428571428571428770e-01 3.061224489795918435e-01 9.183673469387755584e-02
5.252525252525253041e-01 0.000000000000000000e+00 3.131313131313131493e-01 1.616161616161616299e-01
4.693877551020408379e-01 0.000000000000000000e+00 4.591836734693877653e-01 7.142857142857143848e-02
3.367346938775510612e-01 7.142857142857143848e-02 3.979591836734693855e-01 1.938775510204081565e-01
4.387755102040816202e-01 1.632653061224489943e-01 2.244897959183673464e-01 1.734693877551020669e-01
5.454545454545455252e-01 0.000000000000000000e+00 4.545454545454545858e-01 0.000000000000000000e+00
5.252525252525253041e-01 0.000000000000000000e+00 3.636363636363636465e-01 1.111111111111111188e-01
4.329896907216495006e-01 9.278350515463917869e-02 3.195876288659794118e-01 1.546391752577319645e-01
2.727272727272727626e-01 6.060606060606060774e-02 4.343434343434343647e-01 2.323232323232323482e-01
4.948453608247422864e-01 6.185567010309278579e-02 2.474226804123711432e-01 1.958762886597938124e-01
2.551020408163265363e-01 2.755102040816326814e-01 2.653061224489796088e-01 2.040816326530612290e-01
5.555555555555555802e-01 0.000000000000000000e+00 4.444444444444444753e-01 0.000000000000000000e+00
7.142857142857143848e-02 2.857142857142857539e-01 6.224489795918367596e-01 2.040816326530612429e-02
3.367346938775510612e-01 0.000000000000000000e+00 5.306122448979592177e-01 1.326530612244898044e-01
3.163265306122449161e-01 1.020408163265306214e-02 3.367346938775510612e-01 3.367346938775510612e-01
3.535353535353535359e-01 0.000000000000000000e+00 5.151515151515151381e-01 1.313131313131313260e-01
3.092783505154639290e-01 7.216494845360825472e-02 4.948453608247422864e-01 1.237113402061855716e-01
4.489795918367346927e-01 0.000000000000000000e+00 5.306122448979592177e-01 2.040816326530612429e-02
1.530612244897959218e-01 3.673469387755102233e-01 2.653061224489796088e-01 2.142857142857142738e-01
2.222222222222222099e-01 0.000000000000000000e+00 3.030303030303030387e-02 7.474747474747475140e-01
0.000000000000000000e+00 6.565656565656565746e-01 2.323232323232323204e-01 1.111111111111111049e-01
4.285714285714285476e-01 0.000000000000000000e+00 5.102040816326530726e-02 5.204081632653061451e-01
3.877551020408163129e-01 1.224489795918367319e-01 2.857142857142856984e-01 2.040816326530612290e-01
2.424242424242424310e-01 1.111111111111111049e-01 3.636363636363636465e-01 2.828282828282828176e-01
4.897959183673469274e-01 1.020408163265306145e-01 2.448979591836734637e-01 1.632653061224489666e-01
3.775510204081632404e-01 1.020408163265306145e-01 5.102040816326530726e-02 4.693877551020408379e-01
4.081632653061224580e-01 0.000000000000000000e+00 2.551020408163265363e-01 3.367346938775510057e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
5.918367346938775420e-01 1.734693877551020391e-01 2.142857142857142738e-01 2.040816326530612082e-02
0.000000000000000000e+00 6.767676767676767957e-01 0.000000000000000000e+00 3.232323232323232598e-01
9.183673469387755584e-02 2.346938775510204189e-01 3.877551020408163129e-01 2.857142857142856984e-01
3.367346938775510057e-01 2.551020408163265363e-01 2.244897959183673464e-01 1.836734693877551117e-01
5.918367346938775420e-01 0.000000000000000000e+00 5.102040816326530726e-02 3.571428571428571508e-01
4.949494949494949725e-01 0.000000000000000000e+00 1.212121212121212155e-01 3.838383838383838120e-01
5.252525252525253041e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.747474747474747514e-01
1.919191919191919060e-01 3.737373737373737570e-01 3.737373737373737570e-01 6.060606060606060774e-02
3.030303030303030387e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.969696969696970168e-01
5.102040816326530726e-01 2.142857142857142738e-01 6.122448979591836593e-02 2.142857142857142738e-01
2.142857142857142738e-01 2.346938775510204189e-01 3.061224489795918435e-01 2.448979591836734637e-01
4.183673469387755306e-01 3.877551020408163129e-01 1.632653061224489666e-01 3.061224489795918297e-02
3.195876288659793563e-01 1.958762886597938124e-01 4.123711340206185488e-02 4.432989690721649279e-01
2.857142857142856984e-01 3.163265306122449161e-01 0.000000000000000000e+00 3.979591836734693855e-01
3.636363636363636465e-01 1.717171717171717127e-01 5.050505050505050414e-02 4.141414141414141437e-01
5.454545454545454142e-01 0.000000000000000000e+00 5.050505050505050414e-02 4.040404040404040331e-01
